"Match ID","Series","League","Start Date/Time","Match Length","Duration (secs)","Kills Score","","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"3969510492","","9870","23 Jun 2018 11:13","22:12","1332","42-9","42,9","Radiant","Evil Geniuses","Cr1t-, s4, Arteezy, Fly, SumaiL","Team Leviathan","Newsham, Jenkins, BSJ, Noblewingz, FactorNano"
"3969496101","227185","9870","23 Jun 2018 10:59","32:20","1940","15-22","15,22","Dire","SG e-sports team","4dr, FuckinEh, STAN KING, LESLÃO, twice.NAyeon","paiN Gaming","KINGRD, w33, hFn, Duster, tavo"
"3969431394","","9870","23 Jun 2018 10:03","44:20","2660","35-37","35,37","Dire","Immortals","MP, Velo, Febby, Ryoya, DuBu","TEAM Baidu.亿鼎博","Mad, JPfood, THANKS, BaiduKING, JPstyle"
"3969427809","227185","9870","23 Jun 2018 10:01","33:49","2029","13-34","13,34","Dire","paiN Gaming","KINGRD, w33, hFn, Duster, tavo","SG e-sports team","4dr, FuckinEh, STAN KING, LESLÃO, twice.NAyeon"
"3969382823","","9870","23 Jun 2018 09:21","18:50","1130","6-32","6,32","Dire","jsut a squad","sketch, Scourge McDuck, Evadin, . ., chives","OpTic Gaming","zai, 33, ppd, Pajkatt, CCnC"
"3969357638","227185","9870","23 Jun 2018 09:03","32:56","1976","21-13","21,13","Radiant","paiN Gaming","KINGRD, w33, hFn, Duster, tavo","SG e-sports team","4dr, FuckinEh, STAN KING, LESLÃO, twice.NAyeon"
"3969305067","","9870","23 Jun 2018 08:20","34:39","2079","36-25","36,25","Radiant","Evil Geniuses","Cr1t-, s4, Arteezy, Fly, SumaiL","Immortals","MP, Velo, Febby, Ryoya, DuBu"
"3969180038","","9870","23 Jun 2018 07:00","58:32","3512","40-18","40,18","Radiant","compLexity Gaming","Limmp, MoonMeander, Zfreek, Moo, 343","VGJ Storm","Sneyking, SVG, Resolut1on, MSS, Yawar"
"3969003873","","9870","23 Jun 2018 05:23","23:11","1391","37-17","37,17","Radiant","Alliance","iNSaNiA, Boxi, qojqva, miCKe, Amateratsu","Team Singularity","solen, Bashruk, Mastermind, Mikey, Adamsson"
"3968863152","","9870","23 Jun 2018 04:17","40:03","2403","21-9","21,9","Radiant","BlinkPool","KaiSeR, MiSeRy, Madara, Saksa, KheZu","Team Kinguin","Kacor, lisek, Exotic_Deer, Patos, Nisha"
"3968700910","","9870","23 Jun 2018 03:00","47:47","2867","44-35","44,35","Radiant","Wind and Rain","Forev, MiLAN, ritsu, kitrak, bryle","Team Singularity","solen, Bashruk, Mastermind, Mikey, Adamsson"
"3968470278","","9870","23 Jun 2018 12:56","32:54","1974","7-24","7,24","Dire","The Final Tribe","Handsken, jonassomfan, Era, Pablo, Frost","Alliance","iNSaNiA, Boxi, qojqva, miCKe, Amateratsu"
"3968380074","","9870","23 Jun 2018 12:01","30:38","1838","41-24","41,24","Radiant","OG","n0tail, JerAx, 7ckngMad, topson, ana","Wind and Rain","Forev, MiLAN, ritsu, kitrak, bryle"
"3968327522","","9870","23 Jun 2018 11:30","30:55","1855","33-21","33,21","Radiant","TNC Predator","Raven, TIMS, Armel, Kuku, Sam H","Sterling Global Dragons","An|C12ea, Shanks, S-GOD, FLYSOLO, Tino^"
"3968238268","","9870","23 Jun 2018 10:34","27:24","1644","27-11","27,11","Radiant","Entity Gaming","Black^, NoiA, HeStEJoE-RoTTeN, Pingvincek, jobjobjob","Battle Arena Elites","Net, Ohaiyo, AlaCrity -, Felixciaoba, YamateH"
"3968073382","","9870","23 Jun 2018 08:50","47:38","2858","35-34","35,34","Dire","Fnatic","pieliedie, EternaLEnVy, Universe, DJ, Abed","Sterling Global Dragons","An|C12ea, Shanks, S-GOD, FLYSOLO, Tino^"
"3967996227","","9870","23 Jun 2018 07:56","25:19","1519","22-9","22,9","Radiant","TNC Tigers","1437, ky xY `|, Xepher, inYourdreaM, DifferentHeaven","ALPHA Red","Unknown, Unknown, MyPro, Boombell, Fearless"
"3967908532","","9870","23 Jun 2018 06:46","34:58","2098","14-40","14,40","Dire","BOOM ID","SaintDeLucaz, Jhocam, Fibroez, Khezcute, TeravisuParkur","Fnatic","pieliedie, EternaLEnVy, Universe, DJ, Abed"
"3967891613","","9870","23 Jun 2018 06:32","24:39","1479","13-30","13,30","Dire","TEAM Baidu.亿鼎博","Mad, JPfood, THANKS, BaiduKING, JPstyle","Evil Geniuses","Cr1t-, s4, Arteezy, Fly, SumaiL"
"3967872144","","9870","23 Jun 2018 06:15","51:53","3113","28-46","28,46","Dire","Team Leviathan","Newsham, Jenkins, BSJ, Noblewingz, FactorNano","Immortals","MP, Velo, Febby, Ryoya, DuBu"
"3967858418","","9870","23 Jun 2018 06:03","25:41","1541","12-36","12,36","Dire","Entity Gaming","Black^, NoiA, HeStEJoE-RoTTeN, Pingvincek, jobjobjob","TNC Predator","Raven, TIMS, Armel, Kuku, Sam H"
"3967809253","","9870","23 Jun 2018 05:16","49:26","2966","42-19","42,19","Radiant","compLexity Gaming","Limmp, MoonMeander, Zfreek, Moo, 343","Evil Geniuses","Cr1t-, s4, Arteezy, Fly, SumaiL"
"3967805803","","9870","23 Jun 2018 05:13","35:03","2103","11-44","11,44","Dire","jsut a squad","sketch, Scourge McDuck, Evadin, . ., chives","Immortals","MP, Velo, Febby, Ryoya, DuBu"
"3967792394","","9870","23 Jun 2018 05:01","36:39","2199","22-32","22,32","Dire","Battle Arena Elites","Net, Ohaiyo, AlaCrity -, Felixciaoba, YamateH","ALPHA Red","Unknown, Unknown, MyPro, Boombell, Fearless"
"3967727113","","9870","23 Jun 2018 03:50","1:06:05","3965","36-47","36,47","Dire","TEAM Baidu.亿鼎博","Mad, JPfood, THANKS, BaiduKING, JPstyle","Team Leviathan","Newsham, Jenkins, BSJ, Noblewingz, FactorNano"
"3967718821","","9870","23 Jun 2018 03:40","54:35","3275","24-44","24,44","Dire","Evil Geniuses","Cr1t-, s4, Arteezy, Fly, SumaiL","VGJ Storm","Sneyking, SVG, Resolut1on, MSS, Yawar"
"3967679468","","9870","23 Jun 2018 02:51","14:33","873","25-4","25,4","Radiant","Evil Geniuses","Cr1t-, s4, Arteezy, Fly, SumaiL","jsut a squad","sketch, Scourge McDuck, Evadin, . ., chives"
"3967666409","227039","9870","23 Jun 2018 02:33","48:57","2937","33-18","33,18","Radiant","compLexity Gaming","Limmp, MoonMeander, Zfreek, Moo, 343","TEAM Baidu.亿鼎博","Mad, JPfood, THANKS, BaiduKING, JPstyle"
"3967645548","","9870","23 Jun 2018 02:05","22:30","1350","28-9","28,9","Radiant","VGJ Storm","Sneyking, SVG, Resolut1on, MSS, Yawar","Team Leviathan","Newsham, Jenkins, BSJ, Noblewingz, FactorNano"
"3967618847","","9870","23 Jun 2018 01:28","44:20","2660","31-21","31,21","Radiant","compLexity Gaming","Limmp, MoonMeander, Zfreek, Moo, 343","Immortals","MP, Velo, Febby, Ryoya, DuBu"
"3967602199","","9870","23 Jun 2018 01:00","37:21","2241","19-38","19,38","Dire","Evil Geniuses","Cr1t-, s4, Arteezy, Fly, SumaiL","OpTic Gaming","zai, 33, ppd, Pajkatt, CCnC"
"3967576585","","9870","23 Jun 2018 12:25","37:12","2232","21-48","21,48","Dire","Team Leviathan","Newsham, Jenkins, BSJ, Noblewingz, FactorNano","compLexity Gaming","Limmp, MoonMeander, Zfreek, Moo, 343"
"3967562562","227028","9870","23 Jun 2018 12:08","23:55","1435","25-9","25,9","Radiant","SG e-sports team","4dr, FuckinEh, STAN KING, LESLÃO, twice.NAyeon","Torus Gaming","Leostyle, XDXAD, sl4d1n-, Benjaz, Kingteka"
"3967535610","","9870","22 Jun 2018 11:35","26:56","1616","10-18","10,18","Dire","Immortals","MP, Velo, Febby, Ryoya, DuBu","VGJ Storm","Sneyking, SVG, Resolut1on, MSS, Yawar"
"3967532949","","9870","22 Jun 2018 11:32","45:04","2704","17-36","17,36","Dire","TEAM Baidu.亿鼎博","Mad, JPfood, THANKS, BaiduKING, JPstyle","OpTic Gaming","zai, 33, ppd, Pajkatt, CCnC"
"3967501317","","9870","22 Jun 2018 10:48","30:39","1839","24-15","24,15","Radiant","BlinkPool","KaiSeR, MiSeRy, Madara, Saksa, KheZu","Kingdra","SexyBamboe, JaBbZ-, Biryu, tv/charliedotaa, canceL^^"
"3967493885","","9870","22 Jun 2018 10:41","25:10","1510","6-23","6,23","Dire","Team Leviathan","Newsham, Jenkins, BSJ, Noblewingz, FactorNano","OpTic Gaming","zai, 33, ppd, Pajkatt, CCnC"
"3967480317","227028","9870","22 Jun 2018 10:28","1:01:49","3709","50-47","50,47","Dire","Torus Gaming","Leostyle, XDXAD, sl4d1n-, Benjaz, Kingteka","SG e-sports team","4dr, FuckinEh, STAN KING, LESLÃO, twice.NAyeon"
"3967478661","","9870","22 Jun 2018 10:28","37:36","2256","25-43","25,43","Dire","jsut a squad","sketch, Scourge McDuck, Evadin, . ., chives","VGJ Storm","Sneyking, SVG, Resolut1on, MSS, Yawar"
"3967446758","","9870","22 Jun 2018 09:59","32:41","1961","47-20","47,20","Radiant","OG","n0tail, JerAx, 7ckngMad, topson, ana","Alliance","iNSaNiA, Boxi, qojqva, miCKe, Amateratsu"
"3967435213","","9870","22 Jun 2018 09:49","39:50","2390","16-44","16,44","Dire","Team Singularity","solen, Bashruk, Mastermind, Mikey, Adamsson","Team Kinguin","Kacor, lisek, Exotic_Deer, Patos, Nisha"
"3967424462","","9870","22 Jun 2018 09:38","40:03","2403","17-28","17,28","Dire","compLexity Gaming","Limmp, MoonMeander, Zfreek, Moo, 343","OpTic Gaming","zai, 33, ppd, Pajkatt, CCnC"
"3967396766","","9870","22 Jun 2018 09:14","45:14","2714","32-40","32,40","Dire","Team Leviathan","Newsham, Jenkins, BSJ, Noblewingz, FactorNano","jsut a squad","sketch, Scourge McDuck, Evadin, . ., chives"
"3967391784","226996","9870","22 Jun 2018 09:10","33:37","2017","27-38","27,38","Radiant","paiN Gaming","KINGRD, w33, hFn, Duster, tavo","SG e-sports team","4dr, FuckinEh, STAN KING, LESLÃO, twice.NAyeon"
"3967369181","","9870","22 Jun 2018 08:52","35:45","2145","34-18","34,18","Radiant","Kingdra","SexyBamboe, JaBbZ-, Biryu, tv/charliedotaa, canceL^^","The Final Tribe","Handsken, jonassomfan, Era, Pablo, Frost"
"3967364495","","9870","22 Jun 2018 08:50","31:16","1876","33-7","33,7","Radiant","Wind and Rain","Forev, MiLAN, ritsu, kitrak, bryle","Alliance","iNSaNiA, Boxi, qojqva, miCKe, Amateratsu"
"3967343435","","9870","22 Jun 2018 08:31","38:37","2317","31-22","31,22","Radiant","VGJ Storm","Sneyking, SVG, Resolut1on, MSS, Yawar","OpTic Gaming","zai, 33, ppd, Pajkatt, CCnC"
"3967311583","","9870","22 Jun 2018 08:07","46:48","2808","36-20","36,20","Radiant","TEAM Baidu.亿鼎博","Mad, JPfood, THANKS, BaiduKING, JPstyle","jsut a squad","sketch, Scourge McDuck, Evadin, . ., chives"
"3967303905","226996","9870","22 Jun 2018 08:02","35:51","2151","33-19","33,19","Radiant","paiN Gaming","KINGRD, w33, hFn, Duster, tavo","SG e-sports team","4dr, FuckinEh, STAN KING, LESLÃO, twice.NAyeon"
"3967285140","","9870","22 Jun 2018 07:47","24:04","1444","30-20","30,20","Radiant","OG","n0tail, JerAx, 7ckngMad, topson, ana","Kingdra","SexyBamboe, JaBbZ-, Biryu, tv/charliedotaa, canceL^^"
"3967271411","","9870","22 Jun 2018 07:39","48:28","2908","30-49","30,49","Dire","The Final Tribe","Handsken, jonassomfan, Era, Pablo, Frost","Team Kinguin","Kacor, lisek, Exotic_Deer, Patos, Nisha"
"3967214219","226996","9870","22 Jun 2018 06:58","39:27","2367","33-21","33,21","Radiant","SG e-sports team","4dr, FuckinEh, STAN KING, LESLÃO, twice.NAyeon","paiN Gaming","KINGRD, w33, hFn, Duster, tavo"
"3967207226","","9870","22 Jun 2018 06:54","27:47","1667","25-11","25,11","Radiant","BlinkPool","KaiSeR, MiSeRy, Madara, Saksa, KheZu","Wind and Rain","Forev, MiLAN, ritsu, kitrak, bryle"
"3967146931","","9870","22 Jun 2018 06:15","53:41","3221","34-20","34,20","Radiant","Team Singularity","solen, Bashruk, Mastermind, Mikey, Adamsson","Kingdra","SexyBamboe, JaBbZ-, Biryu, tv/charliedotaa, canceL^^"
"3967062172","","9870","22 Jun 2018 05:30","1:03:11","3791","52-51","52,51","Radiant","OG","n0tail, JerAx, 7ckngMad, topson, ana","Team Kinguin","Kacor, lisek, Exotic_Deer, Patos, Nisha"
"3967002678","","9870","22 Jun 2018 04:58","39:25","2365","16-37","16,37","Dire","Sterling Global Dragons","An|C12ea, Shanks, S-GOD, FLYSOLO, Tino^","BOOM ID","SaintDeLucaz, Jhocam, Fibroez, Khezcute, TeravisuParkur"
"3966977095","","9870","22 Jun 2018 04:45","58:30","3510","27-36","27,36","Dire","Alliance","iNSaNiA, Boxi, qojqva, miCKe, Amateratsu","BlinkPool","KaiSeR, MiSeRy, Madara, Saksa, KheZu"
"3966957407","","9870","22 Jun 2018 04:34","27:56","1676","32-11","32,11","Radiant","Wind and Rain","Forev, MiLAN, ritsu, kitrak, bryle","The Final Tribe","Handsken, jonassomfan, Era, Pablo, Frost"
"3966884585","","9870","22 Jun 2018 03:59","36:45","2205","34-15","34,15","Radiant","Entity Gaming","Black^, NoiA, HeStEJoE-RoTTeN, Pingvincek, jobjobjob","TNC Tigers","1437, ky xY `|, Xepher, inYourdreaM, DifferentHeaven"
"3966866578","","9870","22 Jun 2018 03:53","32:18","1938","4-33","4,33","Dire","Battle Arena Elites","Net, Ohaiyo, AlaCrity -, Felixciaoba, YamateH","Fnatic","pieliedie, EternaLEnVy, Universe, DJ, Abed"
"3966788182","","9870","22 Jun 2018 03:07","25:02","1502","32-16","32,16","Radiant","OG","n0tail, JerAx, 7ckngMad, topson, ana","Team Singularity","solen, Bashruk, Mastermind, Mikey, Adamsson"
"3966752666","","9870","22 Jun 2018 02:49","1:19:40","4780","53-58","53,58","Dire","Alliance","iNSaNiA, Boxi, qojqva, miCKe, Amateratsu","Team Kinguin","Kacor, lisek, Exotic_Deer, Patos, Nisha"
"3966744778","","9870","22 Jun 2018 02:44","39:49","2389","38-23","38,23","Radiant","Entity Gaming","Black^, NoiA, HeStEJoE-RoTTeN, Pingvincek, jobjobjob","ALPHA Red","Unknown, Unknown, MyPro, Boombell, Fearless"
"3966744537","","9870","22 Jun 2018 02:49","31:55","1915","37-12","37,12","Radiant","TNC Predator","Raven, TIMS, Armel, Kuku, Sam H","BOOM ID","SaintDeLucaz, Jhocam, Fibroez, Khezcute, TeravisuParkur"
"3966654369","","9870","22 Jun 2018 01:51","25:59","1559","6-24","6,24","Dire","BlinkPool","KaiSeR, MiSeRy, Madara, Saksa, KheZu","OG","n0tail, JerAx, 7ckngMad, topson, ana"
"3966626627","","9870","22 Jun 2018 01:36","47:21","2841","28-14","28,14","Radiant","TNC Tigers","1437, ky xY `|, Xepher, inYourdreaM, DifferentHeaven","BOOM ID","SaintDeLucaz, Jhocam, Fibroez, Khezcute, TeravisuParkur"
"3966619151","","9870","22 Jun 2018 01:30","52:03","3123","35-27","35,27","Radiant","The Final Tribe","Handsken, jonassomfan, Era, Pablo, Frost","Team Singularity","solen, Bashruk, Mastermind, Mikey, Adamsson"
"3966581710","","9870","22 Jun 2018 01:10","53:58","3238","13-32","13,32","Dire","Fnatic","pieliedie, EternaLEnVy, Universe, DJ, Abed","TNC Predator","Raven, TIMS, Armel, Kuku, Sam H"
"3966570394","","9870","22 Jun 2018 01:01","22:12","1332","18-3","18,3","Radiant","Wind and Rain","Forev, MiLAN, ritsu, kitrak, bryle","Kingdra","SexyBamboe, JaBbZ-, Biryu, tv/charliedotaa, canceL^^"
"3966529435","","9870","22 Jun 2018 12:31","30:31","1831","36-11","36,11","Radiant","Team Singularity","solen, Bashruk, Mastermind, Mikey, Adamsson","BlinkPool","KaiSeR, MiSeRy, Madara, Saksa, KheZu"
"3966510320","","9870","22 Jun 2018 12:19","43:21","2601","36-15","36,15","Radiant","ALPHA Red","Unknown, Unknown, MyPro, Boombell, Fearless","Sterling Global Dragons","An|C12ea, Shanks, S-GOD, FLYSOLO, Tino^"
"3966487370","","9870","22 Jun 2018 12:02","43:41","2621","41-26","41,26","Radiant","Battle Arena Elites","Net, Ohaiyo, AlaCrity -, Felixciaoba, YamateH","BOOM ID","SaintDeLucaz, Jhocam, Fibroez, Khezcute, TeravisuParkur"
"3966484283","","9870","22 Jun 2018 12:02","28:02","1682","12-25","12,25","Dire","Kingdra","SexyBamboe, JaBbZ-, Biryu, tv/charliedotaa, canceL^^","Alliance","iNSaNiA, Boxi, qojqva, miCKe, Amateratsu"
"3966442144","","9870","22 Jun 2018 11:30","39:03","2343","29-27","29,27","Radiant","Wind and Rain","Forev, MiLAN, ritsu, kitrak, bryle","Team Kinguin","Kacor, lisek, Exotic_Deer, Patos, Nisha"
"3966411393","","9870","22 Jun 2018 11:07","36:32","2192","10-19","10,19","Dire","Fnatic","pieliedie, EternaLEnVy, Universe, DJ, Abed","TNC Tigers","1437, ky xY `|, Xepher, inYourdreaM, DifferentHeaven"
"3966406239","","9870","22 Jun 2018 11:06","33:18","1998","36-20","36,20","Radiant","Entity Gaming","Black^, NoiA, HeStEJoE-RoTTeN, Pingvincek, jobjobjob","Sterling Global Dragons","An|C12ea, Shanks, S-GOD, FLYSOLO, Tino^"
"3966401120","","9870","22 Jun 2018 11:00","31:35","1895","14-29","14,29","Dire","The Final Tribe","Handsken, jonassomfan, Era, Pablo, Frost","OG","n0tail, JerAx, 7ckngMad, topson, ana"
"3966313873","","9870","22 Jun 2018 09:54","21:08","1268","33-9","33,9","Radiant","TNC Predator","Raven, TIMS, Armel, Kuku, Sam H","ALPHA Red","Unknown, Unknown, MyPro, Boombell, Fearless"
"3966302839","","9870","22 Jun 2018 09:44","42:49","2569","25-30","25,30","Dire","Battle Arena Elites","Net, Ohaiyo, AlaCrity -, Felixciaoba, YamateH","TNC Tigers","1437, ky xY `|, Xepher, inYourdreaM, DifferentHeaven"
"3966233770","","9870","22 Jun 2018 08:48","34:41","2081","29-16","29,16","Radiant","Fnatic","pieliedie, EternaLEnVy, Universe, DJ, Abed","Entity Gaming","Black^, NoiA, HeStEJoE-RoTTeN, Pingvincek, jobjobjob"
"3966226885","","9870","22 Jun 2018 08:42","26:32","1592","13-27","13,27","Dire","Sterling Global Dragons","An|C12ea, Shanks, S-GOD, FLYSOLO, Tino^","TNC Tigers","1437, ky xY `|, Xepher, inYourdreaM, DifferentHeaven"
"3966161147","","9870","22 Jun 2018 07:43","40:07","2407","18-30","18,30","Dire","TNC Predator","Raven, TIMS, Armel, Kuku, Sam H","Battle Arena Elites","Net, Ohaiyo, AlaCrity -, Felixciaoba, YamateH"
"3966150350","","9870","22 Jun 2018 07:30","42:51","2571","36-19","36,19","Radiant","BOOM ID","SaintDeLucaz, Jhocam, Fibroez, Khezcute, TeravisuParkur","ALPHA Red","Unknown, Unknown, MyPro, Boombell, Fearless"
"3966088418","","9870","22 Jun 2018 06:27","46:04","2764","43-34","43,34","Radiant","Battle Arena Elites","Net, Ohaiyo, AlaCrity -, Felixciaoba, YamateH","Sterling Global Dragons","An|C12ea, Shanks, S-GOD, FLYSOLO, Tino^"
"3966077573","","9870","22 Jun 2018 06:18","47:09","2829","37-25","37,25","Radiant","BOOM ID","SaintDeLucaz, Jhocam, Fibroez, Khezcute, TeravisuParkur","Entity Gaming","Black^, NoiA, HeStEJoE-RoTTeN, Pingvincek, jobjobjob"
"3966036899","","9870","22 Jun 2018 05:32","29:48","1788","18-11","18,11","Radiant","Fnatic","pieliedie, EternaLEnVy, Universe, DJ, Abed","ALPHA Red","Unknown, Unknown, MyPro, Boombell, Fearless"
"3966020533","","9870","22 Jun 2018 05:10","41:53","2513","15-33","15,33","Dire","TNC Tigers","1437, ky xY `|, Xepher, inYourdreaM, DifferentHeaven","TNC Predator","Raven, TIMS, Armel, Kuku, Sam H"
"3965927990","226902","9870","22 Jun 2018 03:13","51:48","3108","45-24","45,24","Radiant","Thunder Predator","Atun, Luu, Scofield, J E I M A R I,","SG e-sports team","4dr, FuckinEh, STAN KING, LESLÃO, twice.NAyeon"
"3965884494","226902","9870","22 Jun 2018 02:07","42:20","2540","21-21","21,21","Radiant","Thunder Predator","Atun, Luu, Scofield, J E I M A R I,","SG e-sports team","4dr, FuckinEh, STAN KING, LESLÃO, twice.NAyeon"
"3965854761","226902","9870","22 Jun 2018 01:22","23:42","1422","4-20","4,20","Dire","Thunder Predator","Atun, Luu, Scofield, J E I M A R I,","SG e-sports team","4dr, FuckinEh, STAN KING, LESLÃO, twice.NAyeon"
"3965779077","226882","9870","21 Jun 2018 11:38","1:02:47","3767","43-46","43,46","Radiant","Thunder Predator","Atun, Luu, Scofield, J E I M A R I,","paiN Gaming","KINGRD, w33, hFn, Duster, tavo"
"3965702859","226882","9870","21 Jun 2018 10:17","55:34","3334","55-45","55,45","Dire","paiN Gaming","KINGRD, w33, hFn, Duster, tavo","Thunder Predator","Atun, Luu, Scofield, J E I M A R I,"
"3965640129","226838","9870","21 Jun 2018 09:19","47:33","2853","40-17","40,17","Radiant","Winstrike","Silent, ALWAYSWANNAFLY, Nofear, nongrata`, Iceberg","Espada","Nίx, Misha, 633, iLTW, Immersion fake"
"3965633377","226882","9870","21 Jun 2018 09:11","39:32","2372","35-23","35,23","Radiant","paiN Gaming","KINGRD, w33, hFn, Duster, tavo","Thunder Predator","Atun, Luu, Scofield, J E I M A R I,"
"3965525689","226838","9870","21 Jun 2018 07:42","58:09","3489","43-38","43,38","Dire","Espada","Nίx, Misha, 633, iLTW, Immersion fake","Winstrike","Silent, ALWAYSWANNAFLY, Nofear, nongrata`, Iceberg"
"3965513793","226844","9870","21 Jun 2018 07:33","32:36","1956","14-29","14,29","Dire","Torus Gaming","Leostyle, XDXAD, sl4d1n-, Benjaz, Kingteka","SG e-sports team","4dr, FuckinEh, STAN KING, LESLÃO, twice.NAyeon"
"3965452132","226838","9870","21 Jun 2018 06:48","26:27","1587","27-11","27,11","Radiant","Winstrike","Silent, ALWAYSWANNAFLY, Nofear, nongrata`, Iceberg","Espada","Nίx, Misha, 633, iLTW, Immersion fake"
"3965388783","226844","9870","21 Jun 2018 06:03","56:41","3401","30-36","30,36","Dire","Torus Gaming","Leostyle, XDXAD, sl4d1n-, Benjaz, Kingteka","SG e-sports team","4dr, FuckinEh, STAN KING, LESLÃO, twice.NAyeon"
"3965322615","226838","9870","21 Jun 2018 05:22","51:31","3091","34-26","34,26","Radiant","Espada","Nίx, Misha, 633, iLTW, Immersion fake","Winstrike","Silent, ALWAYSWANNAFLY, Nofear, nongrata`, Iceberg"
"3965138122","226809","9870","21 Jun 2018 03:44","40:49","2449","27-29","27,29","Dire","Team. Spirit","Illidan, G, Fng, DkPhobos, Biver","Espada","Nίx, Misha, 633, iLTW, Immersion fake"
"3965026783","226809","9870","21 Jun 2018 02:42","35:52","2152","21-27","21,27","Dire","Team. Spirit","Illidan, G, Fng, DkPhobos, Biver","Espada","Nίx, Misha, 633, iLTW, Immersion fake"
"3964906211","226809","9870","21 Jun 2018 01:32","38:03","2283","25-33","25,33","Dire","Espada","Nίx, Misha, 633, iLTW, Immersion fake","Team. Spirit","Illidan, G, Fng, DkPhobos, Biver"
"3964779866","226788","9870","21 Jun 2018 12:07","34:12","2052","35-15","35,15","Radiant","Team. Spirit","Illidan, G, Fng, DkPhobos, Biver","Double Dimension","VANSKOR, chshrct, Cooman, KingR, Pikachu[ϟ]"
